,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
6026,4770-QAZXN,13,Yes,Month-to-month,No,Credit card (automatic),19.45,232.1,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6027,4896-CPRPF,35,Yes,Two year,No,Bank transfer (automatic),25.45,809.25,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6028,1871-MOWRM,12,Yes,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,Male,0,Yes,No,No,Fiber optic,Yes,No,No,Yes,No,No
6029,9714-EDSUC,4,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,Male,0,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
6030,2027-OAQQC,43,No,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,Female,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
6031,0282-NVSJS,12,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,Female,1,Yes,Yes,No phone service,DSL,No,No,No,Yes,No,No
6032,9090-SGQXL,68,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6033,6595-YGXIT,25,Yes,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,Male,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,No
6034,7353-YOWFP,7,Yes,One year,No,Mailed check,20.25,129.15,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6035,9835-ZIITK,66,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6036,8008-ESFLK,53,Yes,One year,No,Electronic check,110.5,5835.5,No,Female,0,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6037,7537-CBQUZ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,Male,1,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6038,1555-DJEQW,70,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6039,5649-TJHOV,27,No,Month-to-month,No,Bank transfer (automatic),36.5,1032,Yes,Male,1,Yes,No,No phone service,DSL,No,No,No,No,No,Yes
6040,0519-XUZJU,1,Yes,Month-to-month,No,Mailed check,70.75,70.75,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
6041,3363-EWLGO,5,Yes,Month-to-month,No,Mailed check,19.95,109.6,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6042,4750-UKWJK,37,Yes,One year,No,Mailed check,19.6,727.8,No,Female,1,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6043,6338-AVWCY,3,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,Male,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,No
6044,1689-YQBYY,12,Yes,Month-to-month,Yes,Electronic check,76.6,893,No,Female,0,No,Yes,Yes,Fiber optic,No,No,No,No,No,No
6045,4487-ZYJZK,38,Yes,One year,No,Credit card (automatic),19.6,763.1,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6046,2959-FENLU,9,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,Female,0,No,No,No,Fiber optic,No,No,Yes,No,No,Yes
6047,0708-LGSMF,13,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,Male,0,Yes,No,Yes,DSL,Yes,No,No,No,No,Yes
6048,9253-QXKBE,29,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
6049,7634-HLQJR,47,Yes,Two year,No,Credit card (automatic),20.05,1016.7,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6050,0487-RPVUM,61,Yes,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,Male,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No
6051,4079-ULGFR,16,Yes,Month-to-month,No,Mailed check,20.0,275.7,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6052,2516-XSJKX,41,Yes,Two year,No,Electronic check,78.45,3126.45,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
6053,0057-QBUQH,43,Yes,Two year,Yes,Electronic check,25.1,1070.15,No,Female,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6054,9445-SZLCH,36,Yes,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
6055,6599-SFQVE,6,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,Female,0,No,No,No,DSL,No,No,No,No,No,Yes
6056,8331-ZXFOE,58,Yes,One year,Yes,Credit card (automatic),71.1,4299.2,No,Female,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No
6057,4003-FUSHP,19,Yes,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,No,Male,0,No,No,No,DSL,No,No,No,Yes,Yes,No
6058,0356-ERHVT,11,Yes,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,Male,0,Yes,No,No,DSL,No,No,No,No,No,No
6059,7325-ENZFI,39,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,Female,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
6060,4884-ZTHVF,8,Yes,Month-to-month,Yes,Electronic check,87.1,713.6,No,Female,1,No,No,No,Fiber optic,No,Yes,No,No,Yes,No
6061,3920-HIHMQ,26,Yes,Month-to-month,Yes,Mailed check,49.5,1265.65,No,Female,0,No,Yes,Yes,DSL,No,No,No,No,No,No
6062,3055-OYMSE,53,Yes,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,No,Female,1,No,No,No,Fiber optic,No,Yes,No,No,No,No
6063,0613-WUXUM,70,Yes,Two year,Yes,Mailed check,19.2,1401.4,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6064,7568-PODML,1,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,Male,0,No,No,No phone service,DSL,No,No,No,No,Yes,Yes
6065,4458-KVRBJ,59,Yes,Two year,No,Mailed check,25.0,1510.5,No,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6066,5349-IECLD,2,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,Male,0,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
6067,1397-XKKWR,7,No,One year,No,Mailed check,35.3,264.8,No,Male,0,No,No,No phone service,DSL,Yes,No,Yes,No,No,No
6068,3945-GFWQL,12,Yes,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,Female,0,No,Yes,No,DSL,No,No,No,No,No,No
6069,8097-OMULG,59,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,Male,0,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
6070,6013-BHCAW,61,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,No,Male,0,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
6071,0401-WDBXM,72,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6072,3387-PLKUI,13,Yes,Month-to-month,No,Mailed check,18.8,251.25,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6073,6096-EGVTU,64,Yes,One year,No,Mailed check,24.9,1595.5,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6074,3797-VTIDR,1,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes,Male,0,Yes,No,No phone service,DSL,No,No,No,No,No,No
6075,5081-NWSUP,10,Yes,One year,No,Mailed check,64.9,685.55,No,Female,0,No,No,No,DSL,No,Yes,No,Yes,No,Yes
6076,2580-ATZSQ,65,Yes,One year,No,Bank transfer (automatic),61.35,3874.1,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No
6077,8085-MSNLK,62,Yes,Two year,No,Mailed check,113.95,6891.4,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6078,9691-HKOVS,55,Yes,One year,Yes,Electronic check,90.15,4916.95,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6079,9881-VCZEP,25,Yes,Month-to-month,No,Electronic check,54.1,1373,No,Female,0,Yes,No,Yes,DSL,No,Yes,No,No,No,No
6080,9526-BIHHD,1,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,Male,0,No,No,No phone service,DSL,Yes,No,No,No,No,No
6081,8757-TFHHJ,1,Yes,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,Male,0,No,No,No,DSL,Yes,No,No,No,No,No
6082,4523-WXCEF,59,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6083,1468-DEFNC,64,Yes,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No,Male,1,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6084,5119-KEPFY,36,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
6085,8364-TRMMK,3,Yes,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,Female,0,No,No,Yes,DSL,No,No,No,No,No,No
6086,0916-KNFAJ,61,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,Male,0,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes
6087,8319-QBEHW,26,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,Male,0,No,Yes,No phone service,DSL,No,Yes,No,No,Yes,No
6088,3063-QFSZL,1,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,Female,0,No,No,No,DSL,No,No,No,No,No,Yes
6089,8775-LHDJH,1,Yes,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,Female,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,No
6090,9625-QNLUX,68,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,Male,0,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6091,3097-NQYSN,2,Yes,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No
6092,4024-CSNBY,72,Yes,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
6093,7110-BDTWG,71,No,Two year,Yes,Electronic check,47.05,3263.6,No,Female,0,Yes,No,No phone service,DSL,No,No,Yes,Yes,No,Yes
6094,7493-GVFIO,57,Yes,Two year,No,Credit card (automatic),20.55,1252.85,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6095,0690-SRQID,4,Yes,Month-to-month,Yes,Mailed check,19.65,67.55,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6096,9605-WGJVW,1,Yes,Month-to-month,Yes,Electronic check,70.2,70.2,No,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No
6097,9114-DPSIA,72,Yes,Two year,No,Credit card (automatic),81.0,5750,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6098,4700-UBQMV,21,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,Male,0,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
6099,7711-GQBZC,71,Yes,Two year,No,Bank transfer (automatic),24.7,1810.55,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6100,3565-UNOCC,29,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6101,4627-MIHJH,69,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,Female,1,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6102,9795-NREXC,64,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No,Female,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6103,8573-CGOCC,16,Yes,Month-to-month,No,Credit card (automatic),19.75,294.9,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6104,7356-AYNJP,4,Yes,One year,No,Electronic check,23.9,97.5,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6105,9249-FXSCK,52,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,Female,0,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6106,5493-SDRDQ,2,Yes,Month-to-month,Yes,Mailed check,55.1,113.35,Yes,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,No
6107,6286-SUUWT,1,Yes,Month-to-month,No,Mailed check,19.95,19.95,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6108,4819-HJPIW,18,No,Month-to-month,No,Mailed check,25.15,476.8,No,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No
6109,8654-DHAOW,2,Yes,Month-to-month,No,Mailed check,54.15,101.65,No,Female,0,No,No,Yes,DSL,No,Yes,No,No,No,No
6110,5438-QMDDL,19,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No,Female,0,Yes,No,No,DSL,No,Yes,No,No,No,Yes
6111,9812-GHVRI,40,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes
6112,5553-AOINX,66,Yes,One year,Yes,Electronic check,104.9,6891.45,No,Female,1,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6113,1228-ZLNBX,21,Yes,Month-to-month,No,Mailed check,75.3,1570.7,No,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
6114,4226-KKDON,8,Yes,Month-to-month,Yes,Electronic check,66.65,520.95,No,Male,0,No,No,No,DSL,No,Yes,No,Yes,Yes,No
6115,3831-YCPUO,72,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No,Female,0,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6116,7445-WMRBW,48,Yes,One year,Yes,Bank transfer (automatic),73.85,3581.4,No,Female,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No
6117,3308-DGHKL,69,Yes,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6118,9924-JPRMC,72,Yes,Two year,Yes,Electronic check,118.2,8547.15,No,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6119,0080-EMYVY,14,Yes,One year,No,Credit card (automatic),51.45,727.85,No,Female,0,No,No,No,DSL,No,Yes,No,No,No,No
6120,6218-KNUBD,6,Yes,Month-to-month,No,Electronic check,59.45,357.6,No,Male,0,No,No,No,DSL,No,Yes,No,No,Yes,No
6121,7337-CINUD,8,Yes,Two year,No,Bank transfer (automatic),19.5,159.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6122,7609-NRNCA,17,Yes,One year,No,Mailed check,19.55,280.85,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6123,0623-EJQEG,65,Yes,One year,No,Electronic check,93.55,6069.25,No,Male,0,No,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
6124,7153-CHRBV,57,Yes,One year,Yes,Mailed check,59.3,3274.35,No,Female,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No
6125,0871-URUWO,13,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359,Yes,Male,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6126,9190-MFJLN,19,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,Male,1,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
6127,6198-PNNSZ,56,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6128,3317-VLGQT,14,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,Yes
6129,4132-POCZS,52,No,Month-to-month,Yes,Electronic check,39.9,2020.9,No,Male,0,Yes,No,No phone service,DSL,Yes,No,No,No,No,Yes
6130,5614-DNZCE,58,Yes,Two year,Yes,Credit card (automatic),64.9,3795.45,No,Female,0,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No
6131,1095-JUDTC,47,Yes,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,Female,1,No,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
6132,3896-RCYYE,67,No,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,Female,0,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
6133,9638-JIQYA,2,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No
6134,3258-SANFR,6,Yes,Month-to-month,No,Credit card (automatic),44.7,276.5,No,Male,1,No,No,No,DSL,No,No,No,No,No,No
6135,3726-TBHQT,71,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6136,3190-ITQXP,46,Yes,Two year,No,Bank transfer (automatic),20.25,890.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6137,0870-VEMYL,5,Yes,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,Female,0,No,No,No,DSL,Yes,No,No,Yes,No,No
6138,4833-QTJNO,67,Yes,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No,Male,1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,No
6139,3039-MJSLN,3,Yes,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6140,0178-CIIKR,3,Yes,Month-to-month,No,Mailed check,19.95,58,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6141,5385-SUIRI,52,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,Male,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6142,3982-XWFZQ,42,Yes,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes,Female,0,Yes,No,Yes,DSL,No,No,No,No,No,No
6143,5774-QPLTF,50,Yes,One year,Yes,Mailed check,20.35,938.95,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6144,2322-VCZHZ,23,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,No,Male,1,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,Yes
6145,5010-IPEAQ,67,No,Two year,No,Credit card (automatic),54.2,3623.95,No,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
6146,4009-ALQFH,25,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes,Female,0,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
6147,6383-ZTSIW,39,Yes,One year,No,Mailed check,99.1,3877.95,No,Female,1,Yes,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
6148,8990-YOZLV,69,Yes,Two year,Yes,Mailed check,66.9,4577.9,No,Female,0,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No
6149,3069-SSVSN,1,No,One year,No,Mailed check,25.85,25.85,No,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No
6150,5222-IMUKT,32,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes
6151,3627-FCRDW,9,Yes,Month-to-month,No,Electronic check,71.0,672.55,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
6152,7562-GSUHK,16,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes,Female,0,No,No,No,Fiber optic,No,Yes,Yes,No,No,Yes
6153,6685-XSHHU,60,Yes,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6154,8901-UPRHR,72,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6155,4903-UYAVB,5,Yes,Month-to-month,No,Mailed check,19.35,126.05,Yes,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6156,0118-JPNOY,26,Yes,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No,Female,1,No,No,No,Fiber optic,Yes,No,No,No,Yes,No
6157,6776-TLWOI,3,Yes,Month-to-month,No,Mailed check,19.85,64.55,Yes,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6158,3845-FXCYS,2,Yes,Month-to-month,Yes,Electronic check,19.65,31.2,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6159,5857-XRECV,2,Yes,One year,No,Bank transfer (automatic),20.5,38.25,No,Female,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6160,0725-CXOTM,36,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,Female,0,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6161,4343-EJVQB,7,Yes,Month-to-month,No,Mailed check,74.35,533.6,No,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,No
6162,9000-PLFUZ,60,No,Two year,Yes,Credit card (automatic),49.45,2907.55,No,Female,1,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
6163,3427-GGZZI,19,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
6164,7779-ORAEL,45,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No,Male,1,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes
6165,0644-OQMDK,4,Yes,Month-to-month,Yes,Electronic check,70.65,293.85,No,Male,1,No,No,No,Fiber optic,No,No,No,No,No,No
6166,4077-CROMM,31,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes,Female,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
6167,3154-CFSZG,47,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,Male,0,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
6168,2868-MZAGQ,1,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
6169,4847-QNOKA,1,Yes,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes,Female,0,No,No,No,DSL,No,No,No,No,No,No
6170,2220-IAHLS,1,Yes,Month-to-month,No,Credit card (automatic),19.4,19.4,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
